tar,filename,basename,track_id,processing_time_ms,tempo,loudness,time_signature,spectral_centroid,zcr,rms_energy,spectral_rolloff,onset_strength,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,moodtheme_tags
autotagging_moodtheme_audio-low-00.tar,00/1105300.low.mp3,1105300.low.mp3,1105300,1700.95,161.4990234375,1465.280029296875,4,879.2270849170956,0.03147053696943588,0.0608908012509346,1461.9884870845049,0.6136461496353149,-420.8729248046875,227.1103515625,18.834413528442383,-20.964242935180664,2.5222668647766113,-3.0511865615844727,-10.133917808532715,-11.308351516723633,-11.324366569519043,-7.1894402503967285,-3.1343367099761963,-2.0391507148742676,-1.631337285041809,83.35609436035156,58.802711486816406,28.63917350769043,13.613109588623047,9.534819602966309,9.729035377502441,8.486828804016113,9.476150512695312,8.690753936767578,7.735500812530518,7.675907611846924,7.8286452293396,6.856415748596191,0.5164898037910461,0.5180357694625854,0.554246723651886,0.496574729681015,0.30612292885780334,0.2943187952041626,0.38628020882606506,0.5885968804359436,0.47767648100852966,0.342457115650177,0.28363102674484253,0.3395247161388397,meditative;movie
autotagging_moodtheme_audio-low-00.tar,00/1173500.low.mp3,1173500.low.mp3,1173500,1453.36,79.50721153846153,1758.2379150390625,2,883.2612329663368,0.019911388422818792,0.06475621461868286,1641.7587237328155,0.6760045886039734,-402.92529296875,168.0279083251953,50.13201904296875,10.361693382263184,6.106836795806885,7.2650346755981445,2.1805174350738525,3.3736324310302734,-2.9830944538116455,-4.453490257263184,-3.0522730350494385,0.6533450484275818,-1.0428050756454468,59.89216613769531,37.92223358154297,29.4940242767334,20.677902221679688,13.272493362426758,10.525996208190918,11.920985221862793,11.921309471130371,9.614130020141602,10.687026023864746,8.663945198059082,8.4370756149292,8.147059440612793,0.7051204442977905,0.6186224222183228,0.5973005294799805,0.6065317988395691,0.6677266955375671,0.6345797777175903,0.5494393110275269,0.5651232004165649,0.5619744658470154,0.5631942749023438,0.5901781916618347,0.6567915678024292,movie
autotagging_moodtheme_audio-low-00.tar,00/1277700.low.mp3,1277700.low.mp3,1277700,653.79,92.28515625,3508.418701171875,2,2215.2822550933074,0.04969888495040692,0.18860462307929993,4576.090436840348,1.2519986629486084,-264.5549011230469,143.1027374267578,1.8069770336151123,25.074604034423828,-3.915785551071167,22.160184860229492,0.5351879000663757,13.635772705078125,3.3443081378936768,2.2769994735717773,-4.613974094390869,1.6250791549682617,-1.1579616069793701,106.82160949707031,51.86516571044922,28.19985580444336,28.299652099609375,15.64762020111084,16.69917869567871,14.113059043884277,16.27400016784668,11.690903663635254,10.520546913146973,11.317468643188477,10.650174140930176,10.504755020141602,0.3606279492378235,0.4503117799758911,0.652101993560791,0.6811019778251648,0.5369348526000977,0.4338177740573883,0.44410085678100586,0.44822126626968384,0.44074875116348267,0.41179072856903076,0.3707917034626007,0.3394009470939636,funny
autotagging_moodtheme_audio-low-00.tar,00/1354100.low.mp3,1354100.low.mp3,1354100,1208.61,132.51201923076923,7016.455078125,4,2154.2421595248566,0.050242380428611975,0.2625769078731537,4243.495713991094,1.1581069231033325,-167.33135986328125,161.03221130371094,-28.904958724975586,30.853076934814453,-7.996795177459717,16.466934204101562,-11.959545135498047,5.310669422149658,-9.857158660888672,0.7247282862663269,-8.60293197631836,1.5602632761001587,-2.8642780780792236,77.76610565185547,35.89680099487305,21.835105895996094,13.729619026184082,15.265521049499512,13.338658332824707,12.229655265808105,13.682146072387695,11.878079414367676,10.427669525146484,9.662580490112305,10.115496635437012,10.273884773254395,0.5411126613616943,0.4907684028148651,0.5282836556434631,0.5127324461936951,0.49564552307128906,0.43268486857414246,0.42362385988235474,0.4589064419269562,0.4498841166496277,0.5187358260154724,0.4964303970336914,0.4909065067768097,ambiental
autotagging_moodtheme_audio-low-00.tar,00/1079400.low.mp3,1079400.low.mp3,1079400,2500.81,119.68085106382979,2493.12109375,4,2315.2326421538996,0.03724206424980558,0.09545909613370895,4684.198283524053,1.3124252557754517,-350.3977966308594,139.1298370361328,27.670063018798828,31.207067489624023,1.2113547325134277,28.223102569580078,-3.621534585952759,12.881368637084961,-0.026743881404399872,7.531803607940674,-0.9244676828384399,1.2601559162139893,1.9261609315872192,82.87525177001953,48.45839309692383,30.673171997070312,20.867048263549805,16.242450714111328,15.340335845947266,12.968436241149902,10.6364107131958,10.745715141296387,11.56335163116455,10.52328872680664,9.983924865722656,9.910643577575684,0.6037611961364746,0.6193499565124512,0.6671351790428162,0.6575455069541931,0.6363693475723267,0.6865349411964417,0.7208805084228516,0.7035447359085083,0.6569815278053284,0.6116937398910522,0.5901051759719849,0.586036741733551,adventure;children;corporate;documentary;drama;film;funny
autotagging_moodtheme_audio-low-00.tar,00/1400500.low.mp3,1400500.low.mp3,1400500,889.77,120.18531976744185,2822.47802734375,4,747.3169219924529,0.020950096857043358,0.1396351456642151,1057.9428046915812,0.8767723441123962,-386.1863098144531,190.62249755859375,35.24534225463867,21.122400283813477,6.267826557159424,-2.355788469314575,-9.367668151855469,-10.346073150634766,0.8377538919448853,-1.9068669080734253,-5.082967281341553,-7.253767013549805,-11.212562561035156,64.32796478271484,37.17601013183594,32.55148696899414,32.58647918701172,22.15399742126465,22.800804138183594,21.912010192871094,13.99691390991211,16.598451614379883,14.61203670501709,12.667011260986328,14.557636260986328,14.659032821655273,0.46601182222366333,0.37280043959617615,0.38253918290138245,0.4533389210700989,0.5325618982315063,0.5775998830795288,0.5431367754936218,0.5603709816932678,0.5050305724143982,0.44580742716789246,0.44917699694633484,0.42214488983154297,relaxing
autotagging_moodtheme_audio-low-00.tar,00/1160600.low.mp3,1160600.low.mp3,1160600,1863.07,129.19921875,7515.64306640625,4,2723.3624728891095,0.06469728901235751,0.2261464148759842,5684.82750794796,1.1587635278701782,-168.51365661621094,144.77423095703125,-35.60261535644531,50.95697784423828,-4.300015449523926,19.237382888793945,-15.313464164733887,20.609962463378906,-9.20744514465332,8.740777969360352,-1.6665860414505005,6.722233772277832,-0.9309880137443542,73.68092346191406,34.51807403564453,23.777442932128906,18.173583984375,20.461435317993164,17.585954666137695,14.59630012512207,13.66766357421875,10.665899276733398,13.395981788635254,10.125357627868652,11.055378913879395,8.639497756958008,0.49011093378067017,0.5290985703468323,0.5875471234321594,0.6019893884658813,0.6504674553871155,0.5953025221824646,0.576671838760376,0.5472480654716492,0.5260639786720276,0.5358247756958008,0.5090975761413574,0.5291165113449097,melodic
autotagging_moodtheme_audio-low-00.tar,00/587000.low.mp3,587000.low.mp3,587000,1430.68,107.666015625,5157.52880859375,4,571.574794206651,0.013559005967336684,0.18966780602931976,857.7326998094164,0.6463635563850403,-346.44384765625,225.76951599121094,36.34374237060547,19.58399200439453,11.128095626831055,-5.916842937469482,10.580696105957031,3.2799289226531982,-8.616707801818848,-1.5625578165054321,-1.0880405902862549,-4.499824523925781,-11.080351829528809,28.583663940429688,10.23228931427002,21.463178634643555,11.028651237487793,12.705209732055664,7.906220436096191,8.712262153625488,12.962969779968262,12.59957504272461,7.074617862701416,7.086419582366943,7.879197120666504,7.570374011993408,0.6013173460960388,0.6506462693214417,0.7157560586929321,0.7255700826644897,0.7100344300270081,0.6281125545501709,0.5242859125137329,0.5065757632255554,0.5354529023170471,0.508689820766449,0.530284583568573,0.5855033993721008,relaxing
autotagging_moodtheme_audio-low-00.tar,00/1279600.low.mp3,1279600.low.mp3,1279600,511.41,120.18531976744185,2027.3199462890625,4,1469.711646002603,0.028960341521558873,0.1547066867351532,2642.920359141791,1.0757453441619873,-283.4826965332031,186.5303497314453,16.844572067260742,5.22075080871582,-2.7511348724365234,13.613883972167969,-11.182685852050781,-0.9715297818183899,-11.578714370727539,-6.182369232177734,-11.151914596557617,-4.305246353149414,-4.792410850524902,81.41060638427734,44.47934341430664,21.0069580078125,23.553287506103516,13.799360275268555,10.96079158782959,9.317532539367676,11.376506805419922,8.147577285766602,10.317736625671387,7.192197799682617,8.788228988647461,7.716063976287842,0.23730647563934326,0.3962899148464203,0.47405266761779785,0.3798516094684601,0.3397921621799469,0.31495168805122375,0.41848206520080566,0.5698755383491516,0.8354692459106445,0.8385958671569824,0.5761911273002625,0.31433242559432983,advertising;background;corporate;motivational
autotagging_moodtheme_audio-low-00.tar,00/1398100.low.mp3,1398100.low.mp3,1398100,1751.8,161.4990234375,3229.776123046875,4,1217.6666269834434,0.024191920809841106,0.11937135457992554,2032.4165091619682,0.8884161114692688,-327.021240234375,169.95333862304688,38.71506118774414,24.176836013793945,3.832186222076416,9.794289588928223,-9.418868064880371,0.8412333726882935,-6.40224552154541,-8.788982391357422,-1.649458646774292,-1.7337082624435425,-6.125828742980957,68.70968627929688,32.987144470214844,24.56728744506836,19.231674194335938,17.81710433959961,10.813061714172363,12.35136604309082,10.636281967163086,9.258562088012695,10.098089218139648,10.625215530395508,9.830998420715332,8.986143112182617,0.452828586101532,0.4115254282951355,0.418402761220932,0.4269060790538788,0.47478187084198,0.5085909366607666,0.504845380783081,0.5659945607185364,0.5050147175788879,0.48134198784828186,0.40484145283699036,0.4077615737915039,love
autotagging_moodtheme_audio-low-00.tar,00/1162700.low.mp3,1162700.low.mp3,1162700,1714.24,133.92857142857142,692.2284545898438,4,2512.812838991267,0.08793873623572594,0.050251733511686325,4389.656402936378,0.9918915033340454,-384.2891540527344,149.10923767089844,-56.86137771606445,20.984695434570312,-12.679862976074219,14.486814498901367,-2.4592251777648926,4.097307205200195,-12.3340482711792,0.27647051215171814,-14.82798957824707,-24.82056999206543,-14.99742317199707,101.19766235351562,38.61372756958008,23.78297996520996,27.69314956665039,18.62129020690918,15.968745231628418,17.953107833862305,15.096580505371094,13.268660545349121,17.61646842956543,19.502471923828125,19.33205795288086,19.11776351928711,0.5577982664108276,0.24769195914268494,0.2729022204875946,0.17292430996894836,0.3522709608078003,0.2489686906337738,0.18141382932662964,0.27486881613731384,0.15470708906650543,0.11692406237125397,0.1113056093454361,0.3372223377227783,advertising;children
autotagging_moodtheme_audio-low-00.tar,00/1339700.low.mp3,1339700.low.mp3,1339700,1786.92,178.20581896551724,1180.667724609375,4,575.122676406675,0.02390585316364841,0.0537436343729496,851.2463249503091,0.5145039558410645,-489.6866760253906,231.49876403808594,79.59117126464844,-5.040213584899902,-19.43604278564453,-12.0066499710083,-7.510163307189941,-8.661735534667969,-8.523930549621582,-7.623582363128662,-9.010515213012695,-8.597054481506348,-4.184424877166748,37.35993957519531,31.00326156616211,20.704593658447266,16.976594924926758,15.730789184570312,11.729065895080566,11.63882064819336,11.773633003234863,13.492684364318848,13.151572227478027,9.747732162475586,8.832761764526367,9.810873985290527,0.6849218606948853,0.556161642074585,0.44922900199890137,0.39476701617240906,0.39855408668518066,0.41412389278411865,0.3829859495162964,0.4762060046195984,0.41495323181152344,0.3487294614315033,0.3178788125514984,0.44818446040153503,dream
autotagging_moodtheme_audio-low-00.tar,00/1086300.low.mp3,1086300.low.mp3,1086300,740.87,119.68085106382979,689.6798706054688,4,2601.8491403802373,0.05360662367845425,0.07134205102920532,5721.996901203062,0.8977729678153992,-345.2236022949219,140.3317108154297,13.170587539672852,33.23356628417969,-2.1151843070983887,13.726811408996582,-4.009522914886475,11.58018684387207,-6.575396537780762,13.130967140197754,2.097571611404419,1.2187224626541138,-5.945974826812744,114.14290618896484,52.29936218261719,25.160900115966797,15.786223411560059,15.906214714050293,14.042527198791504,13.705903053283691,11.311327934265137,13.742506980895996,12.790019035339355,10.222655296325684,8.304244995117188,9.74443244934082,0.5998404026031494,0.6006364226341248,0.625248372554779,0.586537778377533,0.5787620544433594,0.6185649037361145,0.7231932878494263,0.7777932286262512,0.7142845392227173,0.6758410334587097,0.6069021821022034,0.605525553226471,soft
autotagging_moodtheme_audio-low-00.tar,00/506100.low.mp3,506100.low.mp3,506100,1585.55,105.46875,11061.8017578125,4,2390.2968598926877,0.045603310708242084,0.30160799622535706,5242.62547554686,1.266524076461792,-211.30589294433594,139.5867156982422,1.3964868783950806,46.947792053222656,2.2915122509002686,26.22823715209961,-19.623300552368164,19.506628036499023,-8.670557975769043,1.1932666301727295,0.88746577501297,4.321540832519531,1.7302958965301514,98.97278594970703,44.86116027832031,28.495256423950195,23.613006591796875,22.343521118164062,17.786361694335938,18.302785873413086,14.785785675048828,15.291818618774414,16.07610321044922,13.467626571655273,11.672390937805176,11.028404235839844,0.4977759122848511,0.5088180899620056,0.551827609539032,0.5958545804023743,0.6383735537528992,0.6567618250846863,0.5959458351135254,0.5902672410011292,0.604263186454773,0.6085296273231506,0.5305414795875549,0.4861275851726532,game
autotagging_moodtheme_audio-low-00.tar,00/501300.low.mp3,501300.low.mp3,501300,687.32,93.96306818181819,308.1591796875,2,794.9248410791632,0.02502225907821229,0.029497206211090088,1308.1216393156424,0.5650755763053894,-506.0408935546875,216.42037963867188,20.28000259399414,-24.887046813964844,2.111830472946167,-3.775214195251465,-15.651274681091309,-14.695670127868652,-16.12171745300293,-16.6870174407959,-12.280075073242188,-10.880523681640625,-14.311206817626953,56.25992202758789,35.15464401245117,25.427997589111328,16.987031936645508,11.095943450927734,13.045095443725586,10.379544258117676,8.75079345703125,8.999382019042969,9.717659950256348,10.104571342468262,8.898351669311523,9.071322441101074,0.4647896885871887,0.4756257236003876,0.5438877940177917,0.4718647301197052,0.31392261385917664,0.28342440724372864,0.35779842734336853,0.5016729235649109,0.4980789124965668,0.5279194712638855,0.5399790406227112,0.4884434938430786,romantic
autotagging_moodtheme_audio-low-00.tar,00/847200.low.mp3,847200.low.mp3,847200,452.73,90.66611842105263,2838.865234375,2,1002.4445415154572,0.029070340253108347,0.18975421786308289,1837.7804798512434,0.5846384167671204,-298.4600830078125,207.41554260253906,-3.7167534828186035,1.6558656692504883,19.624784469604492,-1.2702542543411255,-5.811387062072754,-10.701064109802246,-8.601207733154297,-3.940153121948242,-4.846428871154785,-3.1773312091827393,-2.0878875255584717,87.08827209472656,42.955322265625,32.26885223388672,15.033895492553711,13.49539566040039,11.651549339294434,12.879624366760254,13.64522933959961,11.120079040527344,9.746642112731934,10.067007064819336,10.88402271270752,9.617061614990234,0.5190261006355286,0.48856592178344727,0.49210596084594727,0.5156312584877014,0.5632951855659485,0.5949908494949341,0.5120790004730225,0.5160865187644958,0.5271878838539124,0.4830734133720398,0.45799216628074646,0.4683053493499756,meditative;relaxing
autotagging_moodtheme_audio-low-00.tar,00/1028900.low.mp3,1028900.low.mp3,1028900,1051.43,80.74951171875,642.156982421875,2,788.123115085344,0.028921354405471496,0.039983585476875305,1395.534543715612,0.6700479984283447,-452.1357116699219,211.73147583007812,20.139652252197266,-15.66867733001709,9.204459190368652,10.138891220092773,3.190624713897705,-0.06307104229927063,1.3776358366012573,1.1369473934173584,-1.4712533950805664,-1.780059814453125,-2.254591226577759,76.5086898803711,45.65739822387695,31.40633201599121,16.04619789123535,13.795798301696777,12.153776168823242,10.059732437133789,10.479211807250977,9.94831657409668,9.382414817810059,9.525793075561523,10.006016731262207,9.830256462097168,0.4864429235458374,0.45075035095214844,0.46371397376060486,0.4071430563926697,0.4215972125530243,0.38203635811805725,0.40966740250587463,0.45925748348236084,0.5481255054473877,0.5649096369743347,0.49856245517730713,0.5474392175674438,sad
autotagging_moodtheme_audio-low-00.tar,00/1284300.low.mp3,1284300.low.mp3,1284300,995.37,99.38401442307692,2468.357421875,2,1750.3607917066092,0.03798979922279793,0.12297827750444412,3570.6206801024127,0.9939225912094116,-260.25579833984375,181.38107299804688,-31.726598739624023,33.580196380615234,11.553265571594238,11.336877822875977,0.6440718173980713,0.4142690598964691,-2.950688123703003,2.4665369987487793,-1.559562087059021,0.9855893850326538,0.5684248208999634,78.82513427734375,36.70441818237305,24.217042922973633,16.037906646728516,14.890058517456055,12.426790237426758,8.632063865661621,9.548169136047363,8.527902603149414,8.796557426452637,7.9149041175842285,8.270614624023438,7.351317882537842,0.5552360415458679,0.5427150726318359,0.5971428155899048,0.5866125822067261,0.5987883806228638,0.5963426828384399,0.6388088464736938,0.681773841381073,0.5887876749038696,0.5480242967605591,0.505122184753418,0.5434252023696899,epic;trailer
autotagging_moodtheme_audio-low-00.tar,00/1066200.low.mp3,1066200.low.mp3,1066200,2390.7,143.5546875,4575.81494140625,4,1250.027444505827,0.021736382106544466,0.12861526012420654,2574.0611546568452,0.7973935604095459,-312.9212951660156,176.16830444335938,16.109956741333008,10.110274314880371,4.639765739440918,20.29209327697754,-0.1545594334602356,-1.0142556428909302,-5.419553279876709,-3.5877578258514404,1.15953528881073,4.3379998207092285,7.646940231323242,49.853389739990234,28.013900756835938,17.910259246826172,22.960784912109375,15.419331550598145,14.832002639770508,10.981358528137207,12.695002555847168,10.778597831726074,10.351755142211914,10.666163444519043,8.852655410766602,9.365701675415039,0.4879049062728882,0.48696082830429077,0.47930431365966797,0.5105417966842651,0.5506185293197632,0.645201563835144,0.6773302555084229,0.6198134422302246,0.5957018733024597,0.5662389993667603,0.5066631436347961,0.4539562165737152,relaxing
